,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
78,United States,USA,"Air transport, passengers carried",IS.AIR.PSGR,145516407.4,153404644.4,153954411.4,158347970.6,156605376.4,162177764.0,163396780.2,169224192.0,170629856.2,174087007.2,163448992.0,174143104.0,191325408.0,202309200.0,207612400.0,204900400.0,223017296.0,240144992.0,273025504.0,313624000.0,295329088.0,281086400.0,290992608.0,315600096.0,340191488.0,372059104.0,414554496.0,441832704.0,454202912.0,453161504.0,464574016.0,452015904.0,466964992.0,469926112.0,514924000.0,533512096.0,571072000.0,590571392.0,588170880.0,634364608.0,665327414.0,622187846.0,598410415.0,588997110.0,678110608.0,720547738.0,725530965.0,744302310.0,701779551.0,679423408.0,720497000.0,730796000.0,736699000.0,743171000.0,762710000.0,798222000.0,824039000.0,849403000.0,889024000.0,926737000.0,369501000.0,666153000.0,281149682.94,69688707.25
79,United States,USA,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,1673120.6184,5856921.0,5884787.4,5795170.2,5746967.2,5804117.6,5851360.0,5797760.2,5826210.2,5817615.6,5099200.0,4999200.0,4985200.0,5058200.0,4650400.0,4576100.0,4690500.0,4795900.0,4857000.0,5041800.0,4962700.0,4628300.0,4572100.0,4810900.0,5206200.0,5553900.0,6106000.0,6398000.0,6628500.0,6522100.0,6848600.0,6623900.0,6578100.0,6427800.0,7250000.0,7682200.0,8031800.0,7942900.0,7824400.0,8511400.0,8820878.0,8535240.0,8038761.0,7789108.0,9566226.0,9969599.0,9738983.0,9815504.0,9054478.0,9182363.0,10095197.0,10057768.0,9864360.0,9745498.0,9556324.0,9498668.0,9640591.0,9639096.0,9880509.0,10099031.0,6175504.0,8005775.0,310930.008474,200001.812542488
80,United States,USA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,1.261261485,1.334757741,1.430061932,1.365390509,1.40059475,1.472228199,1.439486246,1.593718356,1.632476136,1.76061084,1.810683821,2.124913234,2.38232402,2.784346852,3.546219792,4.646529039,4.569871417,5.025204081,5.505753926,5.246081547,5.427286863,5.877900159,6.494369843,6.847765195,7.129413541,7.830310031,8.413965669,8.444703923,9.007786053,9.31670015,9.451116353,9.987583993,9.754804027,9.577852934,9.751877466,10.24406718,10.17480334,9.424683847,9.799133644,10.35474363,10.29705259,10.21086468,10.51333788,10.3429245,10.40773747,10.35455305,10.62841024,10.59689033,10.94750464,11.56011492,11.3372474,11.56791005,11.44757151,11.68495671,11.68085616,11.87433177,11.887868042000001,11.818736,13.117250099999998,11.880463392,13.600493596000002,9.7166390948,10.5895985454,7.0798000000000005
81,United States,USA,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,32.06895656,30.519725854,30.73991792,28.262399266,28.651234868,28.332758075999998,28.334672072,28.098026526,27.729024684000002,27.531316736,27.321067612,30.445354115999997,27.136973891999997,26.992015650000003,27.15048246,27.81925984,27.85008357,27.587387158000002,28.259632219999997,28.218827618,23.98194813,25.14272893,26.28516282,27.40968137,28.51670271,29.60663207,30.67986226,31.73677414,32.77773708,33.80310938,34.81323869,34.84523504,34.87723139,34.90922775,34.9412241,34.97322045,35.0052168,35.03721316,35.06920951,35.10120586,35.13320222,34.92949093,34.72623609,34.52343616,34.32108962,34.11919494,34.46359698,34.82791048,35.21391358,35.62360268,36.05922692,36.72930677,37.42298591,38.14153339,38.8863109,39.65878143,39.65878143,39.65878143,39.65878143,39.65878143,39.65878143,32.6612709,34.118925672,35.7564
82,United States,USA,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,9.8422750122,10.3093224276,10.132444242,9.9256733674,9.792006704000002,9.7876618972,9.718757447600002,9.826460727,9.777645989000002,9.813744629200002,7.5056977314,7.555642811,7.6608234822,8.0124494764,8.517604536799999,8.803314702200002,8.809015319,8.907042795999999,9.121129959,9.2784597008,9.561857485400001,9.6234848254,9.569328654,9.4919405718,9.562736428,9.6579106732,9.8177922478,9.9506925246,10.320160208,10.5183922694,10.84806981,10.90755033,10.96703085,11.02651137,11.08599189,11.14547241,11.20495294,11.26443346,11.32391398,11.3833945,11.44287502,11.48130379,11.51973255,11.55816132,11.59659008,11.63501885,11.83943554,12.05567049,12.28477911,12.52794634,12.78650714,12.85274339,12.92131238,12.99233958,13.06595956,13.14231696,13.14231696,13.14231696,13.14231696,13.14231696,13.14231696,12.637220924000001,12.888152706,8.8504
83,United States,USA,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,51.018630085999995,50.837361436,50.961440486,50.567794348,50.806540472,51.288313177999996,52.060514454,52.12804829,52.083939282,52.49327442599999,52.083422926000004,51.46594799999999,54.02543140600001,54.338791826,54.210602972000004,52.942912098,53.229954555999996,54.020395708,54.984715238,55.233705474,54.245626166,53.38983332400001,52.326828672,51.827915702,52.693907116000005,53.12663841999999,53.329336902,54.136601252000006,54.27792388,54.666272696,54.33869151,54.24721463,54.15573776,54.06426088,53.97278401,53.88130713,53.78983026,53.69835339,53.60687651,53.51539964,53.42392276,53.58903288,53.75377304,53.91814449,54.08214848,54.24578622,53.69696748,53.11641903,52.5013073,51.84845097,51.15426594,50.41794985,49.65570171,48.86612704,48.04772953,47.19890162,47.19890162,47.19890162,47.19890162,47.19890162,47.19890162,50.303933412000006,50.742094438,51.699
84,United States,USA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,15.8316795676,19.630988644,19.395075275999996,17.921093256,17.795353932,17.58293238,17.481697306,16.972471640000002,17.050875350000002,17.576689570000003,15.849384195999999,16.047963090000003,16.424907186,16.491880978,16.536927505999998,16.246414456,16.422098472000002,16.628196113999998,16.714308932,16.694759167999997,18.36763662,18.18133428,17.99503194,17.8087296,17.62242725,17.43612491,17.24982257,17.06352023,16.87721789,16.69091554,16.5046132,16.53477644,16.56493967,16.59510291,16.62526615,16.65542938,16.68559262,16.71575586,16.74591909,16.77608233,16.80269695,16.84173172,16.87721789,16.91270405,16.94819021,16.98367637,16.55926189,16.13484741,15.71043293,15.28601845,14.85805536,15.04326552,15.22492707,15.40658861,15.58825016,15.7699117,15.7699117,15.7699117,15.7699117,15.7699117,15.7699117,14.816588733999998,15.707874792000002,9.630799999999999
85,United States,USA,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,122.81985798400001,276.578056972,278.74409671800004,280.79652006999993,282.311072358,283.87106158800003,291.19033364399996,292.63843457,291.20108890800003,286.455760866,286.316923948,286.53036133,288.047093996,286.49171601399996,283.467299752,281.290690604,279.697633792,278.421098904,276.73254390799997,275.139542258,517.6,512.35,507.1,501.85,496.6,491.35,486.1,480.85,475.6,470.35,465.1,465.95,466.8,467.65,468.5,469.35,470.2,471.05,471.9,472.75,473.5,474.6,475.6,476.6,477.6,478.6,466.64,454.68,442.72,430.76,418.7,423.9192224,429.0384447,434.1576671,439.2768894,444.3961118,444.3961118,444.3961118,444.3961118,444.3961118,444.3961118,187.539909,114.832770508,78.251028812
86,United States,USA,"Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)",SI.SPR.PC40.ZG,6.182172716399999,1.9153970326,1.9314591956,1.9081900558,2.0064055111999997,2.1656857159999996,2.6558481688,2.6716826568000003,3.2431174684,3.6193540446000005,4.1346504236,3.9481234713999998,3.7898078106,4.006501491,4.672227435400001,4.834558542200001,4.1224477866,4.2385189063999995,4.4294041608,4.6741123856,4.8583089192,5.0029149282,4.3492499644,3.9437724025999996,3.8964449564,3.7789475702000006,3.173822019,3.7062168014,3.4978471304000003,3.597927908,4.9436067388,4.9557126002,4.999712183600001,4.610698994799999,5.1522023342,5.499333174199999,5.8396807594,6.3885493680000005,6.367262412999999,6.137512429599999,6.520193786199999,6.0870378876,5.5541620214,5.1650951335999995,5.1216371974,4.0758809506,5.4573338854,4.633610945799999,3.3921307912000005,2.9927589734,3.8174739818000005,4.2757447544,4.8955659204,5.173000137,5.960538825,5.222075068400001,4.381576183599999,5.4607722696,4.6247536922000005,4.6607160424,4.406466636799999,4.27,5.4250246438000005,2.81
87,United States,USA,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,2.256520861,2.2560945117999998,3.8036385834,3.5075338774,3.3726684886,3.3533661304,3.3733139272000003,3.351740565,3.1258912413999997,2.8347645632,2.8489776707999996,2.5589014916,2.4405811196,2.4378063798,2.8830170209999997,2.5159909538000003,2.4745897802,2.3213915506,2.4178241799999998,2.5854546502,2.8149324242000002,2.9621334568,2.6674983467999995,2.3936847362,2.395200933,2.2828980422000003,2.300261697,2.2875720002,3.6960964942000003,3.5788448772000003,3.7158703823999994,4.1775364456,4.0635620138,4.1063059806,3.751726755199999,3.9855410223999996,3.8445830529999996,3.4061954655999997,3.6376091630000005,4.3588945446,3.6675307106,3.6419332010000005,3.359585637,3.3507787506,3.3056307411999994,3.2837918826000005,3.2726272107999996,3.1984302405999996,3.1053850726000003,3.1346863504000004,3.0460122075999996,2.9879590314,2.9630402308,2.8766792202000007,2.8017810128,2.8567664798,2.9112357173999994,3.8384319681999997,3.7546505316000003,29.045075719,2.8654815946000003,2.98,3.0256413024,2.8211615384
88,United States,USA,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,47032684672.4305,43027814116.630455,46120931790.32097,44736777965.916985,47616392151.209625,49751270116.80409,54743843590.96967,56937998634.94723,60499418942.301025,63071020085.98362,205015051680.41306,211194350821.88538,209704718097.99026,226328976547.39502,229992371044.82086,227202291094.0524,246736503431.64465,263204589973.5048,281734482992.2959,296248350556.23035,291253887195.0613,306435564653.7146,312484380824.034,330819500090.11816,360366550144.4086,378693138922.31616,392246183135.02637,413420706307.94653,453545289032.6132,453387315066.0265,480484704584.97095,457118814640.69836,499835338694.709,505983194501.6309,524152261732.3976,518573238487.3602,521862389361.2652,644204867972.6427,632692804659.817,717077527455.7286,658270086798.3352,716783055698.9043,683183866080.2429,725945001414.8386,742515694596.2616,750452446716.2711,822950114283.9512,897369319628.1638,870643022044.5172,857944538514.5852,825860824736.1875,877757545999.5184,897217034206.6821,896877323029.96,874685646204.0812,910321006687.6195,929491083851.8596,995586104332.0763,1038205011419.8893,1073081832098.5381,1144834557998.3784,1416969473843.6836,1805801641377.6313,4839526.9884114135
89,United States,USA,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,47032684672.4305,43027814116.630455,46120931790.32097,44736777965.916985,47616392151.209625,49751270116.80409,54743843590.96967,56937998634.94723,60499418942.301025,63071020085.98362,205015051680.41306,211194350821.88538,209704718097.99026,226328976547.39502,229992371044.82086,227202291094.0524,246736503431.64465,263204589973.5048,281734482992.2959,296248350556.23035,291253887195.0613,306435564653.7146,312484380824.034,330819500090.11816,360366550144.4086,378693138922.31616,392246183135.02637,413420706307.94653,453545289032.6132,453387315066.0265,480484704584.97095,457118814640.69836,499835338694.709,505983194501.6309,524152261732.3976,518573238487.3602,521862389361.2652,644204867972.6427,632692804659.817,717077527455.7286,658270086798.3352,716783055698.9043,683183866080.2429,725945001414.8386,742515694596.2616,750452446716.2711,822950114283.9512,897369319628.1638,870643022044.5172,857944538514.5852,825860824736.1875,877757545999.5184,897217034206.6821,896877323029.96,874685646204.0812,910321006687.6195,929491083851.8596,995586104332.0763,1038205011419.8893,1073081832098.5381,1144834557998.3784,1416969473843.6836,1805801641377.6313,4839526.9884114135
90,United States,USA,Aquaculture production (metric tons),ER.FSH.AQUA.MT,104421.0,102547.0,109961.0,122697.0,123884.0,132578.0,114236.0,127299.0,131115.0,116768.0,168681.0,165590.0,173630.0,170320.0,167039.0,218459.0,183907.0,174310.0,158795.0,138990.0,168365.0,230111.0,261725.0,268483.0,326453.0,323573.0,372191.0,383259.0,357657.0,369252.0,315727.0,363083.0,413844.0,416913.0,391412.0,413454.0,393346.0,438356.0,445119.0,479212.0,456830.0,480362.0,498899.0,545971.0,607570.0,513920.0,519967.0,526045.0,501326.0,481224.0,496699.0,397292.0,420386.0,429011.0,421189.0,426014.5,444697.5,439698.0,466174.39,490304.71,448534.61,448614.61,128582.474658,67.399142488
91,United States,USA,Arable land (% of land area),AG.LND.ARBL.ZS,21.246170170000003,19.72167146,19.3357106,19.60637452,19.43080874,19.32533825,19.18394665,19.05096212,19.76206906,20.66217125,20.60659726,20.54163355,20.47666984,20.4226244,20.3595168,20.3595168,20.3595168,20.36825142,20.60878091,20.60878091,20.60878091,20.60878091,20.50069003,20.50069003,20.50069003,20.50069003,20.50069003,20.27981343,20.27981343,20.27806651,20.27260737,20.27260737,20.09835178,19.95292042,19.86459161,19.85367334,19.54435875,19.38997441,19.30153642,19.14715208,19.14096609,19.1444588,18.87999459,18.63488221,18.393077,18.14800828,17.90293956,17.65787084,17.53778661,17.38971207,17.24163753,17.09356299,16.94548845,17.00516648,17.06484451,17.12451161,17.18418964,17.24385674,17.24385674,17.24385674,17.24385674,17.24385674,18.59755076,12.017199999999999
92,United States,USA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,1.099369444,0.983336146,0.949377607,0.948911975,0.927442428,0.910948364,0.893900081,0.878089899,0.901816587,0.933722129,0.920425063,0.90599583,0.893513931,0.882690211,0.871959374,0.863404222,0.855238838,0.847043439,0.848013119,0.838706094,0.830696446,0.822583738,0.810505732,0.803128422,0.796204813,0.789180579,0.781920852,0.766613424,0.759684089,0.752478537,0.743825689,0.733952352,0.71762165,0.703095965,0.691452004,0.682891564,0.664476566,0.651338495,0.640853495,0.628469037,0.621514394,0.615505643,0.60139725,0.588509588,0.575522032,0.56264386,0.549719647,0.537062549,0.527552395,0.518532474,0.509869578,0.501830198,0.493846867,0.492164229,0.490282672,0.488388075,0.486551355,0.485161687,0.482614335,0.480421596,0.475810927,0.475065692,0.5432625862,2.8211615384
93,United States,USA,Arable land (hectares),AG.LND.ARBL.HA,97086490.8,180630000.0,177095000.0,179574000.0,177966000.0,177000000.0,175705000.0,174487000.0,181000000.0,189244000.0,188735000.0,188140000.0,187545000.0,187050000.0,186472000.0,186472000.0,186472000.0,186552000.0,188755000.0,188755000.0,188755000.0,188755000.0,187765000.0,187765000.0,187765000.0,187765000.0,187765000.0,185742000.0,185742000.0,185726000.0,185676000.0,185676000.0,184080000.0,182748000.0,181939000.0,181839000.0,179006000.0,177592000.0,176782000.0,175368000.0,175368000.0,175400000.0,172977000.0,170731300.0,168515900.0,166270600.0,164025300.0,161780000.0,160425500.0,159071000.0,157716500.0,156362000.0,155007500.0,155553400.0,156099300.0,156645100.0,157191000.0,157736800.0,157736800.0,157736800.0,157736800.0,157736800.0,198946283.0,69488758.57456154
94,United States,USA,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,47032684672.4305,43027814116.630455,46120931790.32097,44736777965.916985,47616392151.209625,49751270116.80409,54743843590.96967,56937998634.94723,60499418942.301025,63071020085.98362,205015051680.41306,211194350821.88538,209704718097.99026,226328976547.39502,229992371044.82086,227202291094.0524,246736503431.64465,263204589973.5048,281734482992.2959,296248350556.23035,291253887195.0613,306435564653.7146,312484380824.034,330819500090.11816,360366550144.4086,378693138922.31616,392246183135.02637,413420706307.94653,453545289032.6132,453387315066.0265,480484704584.97095,457118814640.69836,499835338694.709,505983194501.6309,524152261732.3976,518573238487.3602,521862389361.2652,644204867972.6427,632692804659.817,717077527455.7286,658270086798.3352,716783055698.9043,683183866080.2429,725945001414.8386,742515694596.2616,750452446716.2711,822950114283.9512,897369319628.1638,870643022044.5172,857944538514.5852,825860824736.1875,877757545999.5184,897217034206.6821,896877323029.96,874685646204.0812,910321006687.6195,929491083851.8596,995586104332.0763,1038205011419.8893,1073081832098.5381,1144834557998.3784,1416969473843.6836,1805801641377.6313,4839526.9884114135
95,United States,USA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.5534036168,1.5188636276,1.5537649785999998,1.4533349932,1.4824854834,1.3738453876,1.4005660374,1.2460086392,1.2402118376,1.2854753576,1.2473286276,1.3507776688,1.2948691678,1.2926944612,1.5306660650000001,1.9382261006000001,1.7865264650000001,1.7691826222,1.7888739411999999,1.3878285747999999,1.2689549982000001,1.3818960026,1.4337168702,1.3909137059999999,1.3250858702,1.2312385685999998,1.1808652525999999,1.1395862773999998,1.1345797927999999,1.1140312158,1.1652945194000002,1.652660757,1.47253542,1.380959846,1.282848195,1.202862008,1.138747754,1.09071265,1.120967034,1.092949991,0.995310683,0.965146342,0.990102017,0.994047816,0.981260699,1.016806309,0.971755505,0.999976431,0.979356102,0.993785609,0.997357508,0.965489502,0.941731306,0.902431362,0.865769585,0.83868323,0.830046813,0.82880243,0.834689346,0.830637795,0.842179473,0.7026184714,0.8569659273999999,2.8211615384
96,United States,USA,"Armed forces personnel, total",MS.MIL.TOTL.P1,703963.0184,693490.9314,718805.6799999999,755661.4294,765956.9302000001,794118.2002000001,791901.2328,828315.3121999999,880408.1114,949369.4774,1075005.9422,1076983.4686,1292431.454,1145983.0960000001,1101814.1576,1083659.4716,1103271.6539999999,1177794.5584,1230271.3324000002,1222538.3142000001,1194663.6494,1089348.2332000001,1047092.2774,1074506.2566,1314962.2738,2151600.0,1312759.1756000002,1141314.4608,1193330.3642,2240000.0,2180000.0,2120000.0,1920000.0,1820000.0,1720000.0,1635600.0,1572100.0,1533300.0,1594000.0,1575000.0,1454800.0,1420700.0,1467000.0,1480000.0,1473000.0,1546000.0,1498000.0,1555000.0,1540000.0,1563996.0,1569417.0,1520100.0,1492200.0,1433150.0,1381250.0,1347300.0,1348400.0,1359000.0,1379800.0,1388000.0,1395000.0,1474459.9427999998,407358.52,199979.1371615384
97,United States,USA,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,6132000000.0,6290000000.0,6130000000.0,9360000000.0,12316000000.0,11301000000.0,8402000000.0,7236000000.0,8405000000.0,11806000000.0,8980000000.0,11742000000.0,10808000000.0,12031000000.0,12904000000.0,15858000000.0,15798000000.0,14510000000.0,13899000000.0,9909000000.0,10738000000.0,13628000000.0,13988000000.0,13950000000.0,11864000000.0,10781000000.0,11604000000.0,12180000000.0,11858000000.0,11314000000.0,10606000000.0,12489000000.0,14090000000.0,13770000000.0,11480000000.0,11182000000.0,10839000000.0,14500000000.0,15708000000.0,11543000000.0,7651000000.0,5592000000.0,4853000000.0,5624000000.0,6834000000.0,6766000000.0,7552000000.0,7972000000.0,7144000000.0,7202000000.0,8336000000.0,8941000000.0,8999000000.0,7607000000.0,9588000000.0,9918000000.0,9769000000.0,11732000000.0,9674000000.0,10888000000.0,9426000000.0,10994000000.0,14515000000.0,64.73179999999999
98,United States,USA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,221000000.0,238000000.0,264000000.0,323000000.0,326000000.0,190000000.0,109000000.0,84000000.0,70000000.0,70000000.0,38000000.0,582000000.0,773000000.0,658000000.0,586000000.0,388000000.0,499000000.0,384000000.0,369000000.0,253000000.0,380000000.0,531000000.0,248000000.0,463000000.0,382000000.0,654000000.0,420000000.0,1993000000.0,1788000000.0,1783000000.0,363000000.0,491000000.0,484000000.0,912000000.0,935000000.0,741000000.0,555000000.0,567000000.0,249000000.0,222000000.0,302000000.0,463000000.0,471000000.0,567000000.0,537000000.0,501000000.0,634000000.0,831000000.0,968000000.0,977000000.0,1085000000.0,1002000000.0,1210000000.0,787000000.0,591000000.0,520000000.0,458000000.0,527000000.0,380000000.0,890000000.0,801000000.0,868000000.0,837000000.0,69688705.83314249
99,United States,USA,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,99.40647014000001,108.31883411400001,110.397183716,113.51993497199999,114.98584976800001,116.948781446,118.41573843399999,121.345027992,123.53738185799997,122.130067786,122.876100032,124.06941133000001,125.97467469600001,125.70479590400001,122.24497079400001,122.0832332,123.574744192,122.085745664,120.776230744,120.94772707,121.93770116799999,120.58018219399999,116.879351488,118.43343453,118.505340546,123.265837014,121.309206528,121.33907491400001,121.18929951,123.62040202400001,139.794074726,141.412769276,140.684527248,142.900996076,140.86834475999999,144.209194998,143.976543246,146.276724716,148.909132342,155.23972293399999,152.97666632,150.72967412,148.42161296,157.97546916000002,165.78,169.37,167.19,173.84,168.05,173.96,153.5705136,150.41904682,150.29941518,152.26504534,151.37728668,149.34793322000002,173.41121108,177.20944876000001,169.47217406,175.57559788,198.50626722,194.74735154,117.62891514,81.41757129999999
100,United States,USA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,126.281521694,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,715.0,209.0211984,121.15628712,78.208028812
101,United States,USA,Average time to clear exports through customs (days),IC.CUS.DURS.EX,47032684672.4305,43027814116.630455,46120931790.32097,44736777965.916985,47616392151.209625,49751270116.80409,54743843590.96967,56937998634.94723,60499418942.301025,63071020085.98362,205015051680.41306,211194350821.88538,209704718097.99026,226328976547.39502,229992371044.82086,227202291094.0524,246736503431.64465,263204589973.5048,281734482992.2959,296248350556.23035,291253887195.0613,306435564653.7146,312484380824.034,330819500090.11816,360366550144.4086,378693138922.31616,392246183135.02637,413420706307.94653,453545289032.6132,453387315066.0265,480484704584.97095,457118814640.69836,499835338694.709,505983194501.6309,524152261732.3976,518573238487.3602,521862389361.2652,644204867972.6427,632692804659.817,717077527455.7286,658270086798.3352,716783055698.9043,683183866080.2429,725945001414.8386,742515694596.2616,750452446716.2711,822950114283.9512,897369319628.1638,870643022044.5172,857944538514.5852,825860824736.1875,877757545999.5184,897217034206.6821,896877323029.96,874685646204.0812,910321006687.6195,929491083851.8596,995586104332.0763,1038205011419.8893,1073081832098.5381,1144834557998.3784,1416969473843.6836,1805801641377.6313,4839526.9884114135
102,United States,USA,Average transaction cost of sending remittances from a specific country (%),SI.RMT.COST.OB.ZS,10.7358354754,11.3578871584,11.236562341600001,10.9556145732,10.808597023199999,9.8738116482,10.593742303199999,10.219600240000002,11.9980515184,11.6884659728,6.0244124964,9.4356992382,6.655615432199999,6.9583179656,7.012815959799999,9.1771712608,6.9749323822000004,6.907557057000001,6.657193814,6.616822711399999,6.663002539199999,6.989750943400002,7.2717763128,7.3966709294,7.1117455444,6.8255205334,5.370168,5.135012000000001,5.3089462064,6.7090791229999995,5.491354,5.196961999999999,6.8002668954,5.3907,5.840526379999999,5.2487319999999995,6.1979120000000005,5.587420497000001,5.3396221098,5.3016578698000005,5.206415805000001,5.521289134400001,5.8403626102,5.4987330968,5.0583002544,5.6161259999999995,5.212523278000001,5.261971405200001,5.2268171538,5.6621840508,5.563791634799999,5.780278,5.456466376,5.725918,5.405030000000001,5.2450026653999995,6.532250976,5.848025714,3.544369231,5.047168462,3.402700263,3.320613947,2.725705154,3.509807692
103,United States,USA,Average transaction cost of sending remittances to a specific country (%),SI.RMT.COST.IB.ZS,47032684672.4305,43027814116.630455,46120931790.32097,44736777965.916985,47616392151.209625,49751270116.80409,54743843590.96967,56937998634.94723,60499418942.301025,63071020085.98362,205015051680.41306,211194350821.88538,209704718097.99026,226328976547.39502,229992371044.82086,227202291094.0524,246736503431.64465,263204589973.5048,281734482992.2959,296248350556.23035,291253887195.0613,306435564653.7146,312484380824.034,330819500090.11816,360366550144.4086,378693138922.31616,392246183135.02637,413420706307.94653,453545289032.6132,453387315066.0265,480484704584.97095,457118814640.69836,499835338694.709,505983194501.6309,524152261732.3976,518573238487.3602,521862389361.2652,644204867972.6427,632692804659.817,717077527455.7286,658270086798.3352,716783055698.9043,683183866080.2429,725945001414.8386,742515694596.2616,750452446716.2711,822950114283.9512,897369319628.1638,870643022044.5172,857944538514.5852,825860824736.1875,877757545999.5184,897217034206.6821,896877323029.96,874685646204.0812,910321006687.6195,929491083851.8596,995586104332.0763,1038205011419.8893,1073081832098.5381,1144834557998.3784,1416969473843.6836,1805801641377.6313,4839526.9884114135
104,United States,USA,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,47032684672.4305,43027814116.630455,46120931790.32097,44736777965.916985,47616392151.209625,49751270116.80409,54743843590.96967,56937998634.94723,60499418942.301025,63071020085.98362,205015051680.41306,211194350821.88538,209704718097.99026,226328976547.39502,229992371044.82086,227202291094.0524,246736503431.64465,263204589973.5048,281734482992.2959,296248350556.23035,291253887195.0613,306435564653.7146,312484380824.034,330819500090.11816,360366550144.4086,378693138922.31616,392246183135.02637,413420706307.94653,453545289032.6132,453387315066.0265,480484704584.97095,457118814640.69836,499835338694.709,505983194501.6309,524152261732.3976,518573238487.3602,521862389361.2652,644204867972.6427,632692804659.817,717077527455.7286,658270086798.3352,716783055698.9043,683183866080.2429,725945001414.8386,742515694596.2616,750452446716.2711,822950114283.9512,897369319628.1638,870643022044.5172,857944538514.5852,825860824736.1875,877757545999.5184,897217034206.6821,896877323029.96,874685646204.0812,910321006687.6195,929491083851.8596,995586104332.0763,1038205011419.8893,1073081832098.5381,1144834557998.3784,1416969473843.6836,1805801641377.6313,4839526.9884114135
105,United States,USA,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,47032684672.4305,43027814116.630455,46120931790.32097,44736777965.916985,47616392151.209625,49751270116.80409,54743843590.96967,56937998634.94723,60499418942.301025,63071020085.98362,205015051680.41306,211194350821.88538,209704718097.99026,226328976547.39502,229992371044.82086,227202291094.0524,246736503431.64465,263204589973.5048,281734482992.2959,296248350556.23035,291253887195.0613,306435564653.7146,312484380824.034,330819500090.11816,360366550144.4086,378693138922.31616,392246183135.02637,413420706307.94653,453545289032.6132,453387315066.0265,480484704584.97095,457118814640.69836,499835338694.709,505983194501.6309,524152261732.3976,518573238487.3602,521862389361.2652,644204867972.6427,632692804659.817,717077527455.7286,658270086798.3352,716783055698.9043,683183866080.2429,725945001414.8386,742515694596.2616,750452446716.2711,822950114283.9512,897369319628.1638,870643022044.5172,857944538514.5852,825860824736.1875,877757545999.5184,897217034206.6821,896877323029.96,874685646204.0812,910321006687.6195,929491083851.8596,995586104332.0763,1038205011419.8893,1073081832098.5381,1144834557998.3784,1416969473843.6836,1805801641377.6313,4839526.9884114135
